"client_id","client_first_name","client_middle_name","client_last_name","client_fio_full","client_bday","client_bplace","client_cityzen","client_resident_cd","client_gender","client_marital_cd","client_graduate","client_child_cnt","client_mil_cd","client_zagran_cd","client_inn","client_snils","client_vip_cd","contact_vc","contact_tg","contact_other","contact_email","contact_phone","addr_region","addr_country","addr_zip","addr_street","addr_house","addr_body","addr_flat","addr_area","addr_loc","addr_city","addr_reg_dt","addr_str","fin_rating","fin_loan_limit","fin_loan_value","fin_loan_debt","fin_loan_percent","fin_loan_begin_dt","fin_loan_end_dt","stream_favorite_show","stream_duration","create_date","update_date","source_cd"
"697","карлгаш","зарбалиевич","савиченко","савиченко карлгаш зарбалиевич","1952-09-20","""""","""""","","м","","""""","0","","","","","""""","""""","""""","""""","savihenko@nador.cc","9683533678","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","форрест гамп","215","2023-10-30","2023-10-30","","[525874625]"
"698","линна","соломонович","дубилевич","дубилевич линна соломонович","1922-01-25","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","dubilevih@ezsweeps.com","9221268264","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","mad men","1358","2024-04-03","2024-04-03","","[344312385]"
"699","марьянна","шаривьяновна","райхель","райхель марьянна шаривьяновна","1981-01-21","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","rajkel_@rabat.cc","9422728292","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","lost","1306","2022-02-25","2024-07-16","","[393565127]"
"700","марат","гельмутовна","кацарева","кацарева марат гельмутовна","0061-09-12","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","kazareva@a.org.ua","9276191436","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the haunting of hill house","729","2020-10-14","2020-10-14","","[874662384]"
"701","дурия","ильбизаровна","гладух","гладух юрия ильбизаровна","1979-04-21","""""","""""","д","ж","д","""""","0","н","н","","","""""","""""","""""","""""","gladyh@khalsa.com","9797789010","75","1103","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the lion king","446","2021-08-01","2021-08-01","","[280588414, 2835880, 64505611]"
"702","амиркул","исамиддинович","скверес","скверес амиркул исамидинович","1950-11-27","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","skveres@eritrea.cc","9339016884","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","рассказ служанки","868","2024-01-02","2021-07-01","","[565824254, 578044722]"
"703","тамам","цыреторовна","катышова","катышова тамам цыреторовна","1946-11-04","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","katyhova@latchess.com","9511689401","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","корона","92","2020-08-19","2020-08-19","","[261636049]"
"704","агафья","камрановна","ваземяги","ваземяги агафья камрановна","1920-08-27","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","vazemygi@gabes.cc","9082202191","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","jojo rabbit","1207","2020-01-06","2020-01-06","","[685096662]"
"705","ихромуддин","айратовна","ёров","ёров ихромуддин айратовна","1991-07-18","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","erov@madinah.cc","9628437868","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","deadpool","436","2021-04-23","2021-04-23","","[742323176]"
"706","шагабудин","султанали","зизюлин","зизюлин шагабудин султанали","1989-11-10","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","zizulin@narod.ru","9225058342","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","бесславные ублюдки","271","2022-04-24","2022-04-24","","[814063103]"
"707","мирзада","валодиевна","курмеева","курмеева мирзада валодиевна","1921-07-22","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","kurmeeva@herzeleid.com","9787637113","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the last dance","862","2023-06-20","2023-10-24","","[157851397]"
"708","орися","сейди кызы","дорогинская","дорогинская орися сейди кызы","1931-01-21","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","doroginskay@puppetweb.com","9367696790","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","memento","1407","2021-08-04","2021-08-04","","[490689586]"
"709","шикерхан","мударисович","приходский","приходский шикерхан мударисович","1970-03-25","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","prikodskij@classycouples.com","9089546649","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","фарго","236","2021-07-26","2023-07-30","","[282718445]"
"710","назират","изгаровна","митрушова","митрушова назират изгаровна","1966-06-11","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","mitruhova@kanoodle.com","9375712991","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","чернобыль","115","2020-12-30","2020-12-30","","[390035282]"
"711","алфрида","сараждиновна","кадинова","кадинова алфрида сараждиновна","1965-04-04","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","kadinova@krovatka.net","9054599715","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","побег из шоушенка","1016","2020-02-03","2020-02-03","","[597517397]"
"712","алиас","витаутас-ионас","гайжевский","гайжевский алиас витаутас-ионас","1928-12-15","""""","""""","д","м","д","""""","0","н","н","","","""""","""""","""""","""""","gajzevskij@teenchatnow.com","9833659978","66","1103","","""""","""66""","""""","""""","""""","""""","""""","","""""","","","","5","2919000","","","18","2019-01-08","2024-05-04","2024-07-22","","[484909127, 448664712]"
"713","родика","аскандарович","бекушева","бекушева родика аскандарович","1941-08-26","""""","""""","","ж","","""""","2","","","","","""""","""""","""""","""""","bekuheva@rbcmail.ru","9857059974","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","breaking bad: el camino","579","2022-08-07","2022-08-07","","[205042585]"
"714","оливия","амиряновна","южук","южук оливия амиряновна","1932-11-04","""""","""""","","ж","","""""","2","","","","","""""","""""","""""","""""","uzuk@iname.com","9776423187","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","ирландец","406","2022-01-23","2023-02-17","","[327229076]"
"715","махмадзоир","шамурадович","ватаншоев","ватаншоев махмадзоир шамурадович","1950-08-20","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","vatanhoev@5005.lv","9107534249","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","mission: impossible - fallout","968","2023-12-30","2023-12-30","","[745684990]"
"716","алимпий","бейсекеевич","еланцев","еланцев алимпий бейсекеевич","1994-11-07","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","elanzev@dinamomail.ru","9551294173","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the hunger games","1213","2023-01-04","2023-11-23","","[901636069]"
"717","шахболат","шайхуллинович","зиркин","зиркин шахболат шайхуллинович","1976-11-17","""""","""""","","м","","""""","0","","","","","""""","""""","""""","""""","zirkin@theguilds.org","9153703667","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","побег","433","2021-03-12","2021-03-12","","[325847194]"
"718","раджу","асянович","абыдов","абыдов раджу асянович","1944-09-10","""""","""""","","м","","""""","0","","","","","""""","""""","""""","""""","enokin@congiu.net","9129345254","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","frozen","410","2022-03-15","2023-03-29","","[734365345, 881668664]"
