"client_id","client_first_name","client_middle_name","client_last_name","client_fio_full","client_bday","client_bplace","client_cityzen","client_resident_cd","client_gender","client_marital_cd","client_graduate","client_child_cnt","client_mil_cd","client_zagran_cd","client_inn","client_snils","client_vip_cd","contact_vc","contact_tg","contact_other","contact_email","contact_phone","addr_region","addr_country","addr_zip","addr_street","addr_house","addr_body","addr_flat","addr_area","addr_loc","addr_city","addr_reg_dt","addr_str","fin_rating","fin_loan_limit","fin_loan_value","fin_loan_debt","fin_loan_percent","fin_loan_begin_dt","fin_loan_end_dt","stream_favorite_show","stream_duration","create_date","update_date","source_cd"
"212","джумабек","исабегович","горемышников","горемышников джумабек исабегович","1951-08-16","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","goremyhnikov@aswan.cc","9708194559","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","семь","939","2023-02-01","2023-02-01","","[29737115]"
"213","гульсера","ахразовна","сулименко","сулименко гульсера ахразовна","1968-12-04","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","sulimenko@butch-femme.org","9292249258","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","игра престолов","1168","2021-03-10","2021-10-28","","[579620081]"
"214","фидарис","мулдыманович","гернеши","гернеши фидарис мулдыманович","1996-06-11","р.п.старожилово старожиловского р-на рязанской обл.","rus","д","м","д","н","0","д","д","","","н","""""","""""","""""","gernehi@omsk.biz","9231409553","","1103","","староникольская","""82""","""""","""118""","""""","""""","москва","","""г.москва","","","","5","794700","","","","","","","","[609352564]"
"215","жанатхян","гамлетовна","дьякона","дьякона жанатхян гамлетовна","1913-10-17","инженерное","aze","н","ж","д","н","2","н","д","","","н","""""","""""","""""","d_ykon@email.co.yu","9544416562","23","1103","","тоннельная","""18""","""""","""2""","туапсинский","""""","""""","","""23","","","","","","","","","","","","","[660606871]"
"216","василей","айнулаевич","неустроев","неустроев василей айнулаевич","1944-01-30","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","neustroev@bust.com","9211395965","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","остаться в живых","51","2023-01-06","2023-01-06","","[231400411]"
"217","раазан","вальдерович","костюнин","костюнин раазан вальдерович","1900-01-08","""""","""""","","м","","""""","0","","","","","""""","""""","""""","""""","kostunin@streetracing.com","9028636278","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","toy story","1129","2021-12-19","2024-02-06","","[183351582]"
"218","юдена","алискеровна","серкез","серкез юдена алискеровна","1922-02-17","""""","""""","","ж","","""""","2","","","","","""""","""""","""""","""""","serkez@inbox.ru","9031345878","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","peaky blinders","905","2020-10-31","2020-10-31","","[541090857]"
"219","гели","парамоновна","григина","григина гели парамоновна","1956-06-18","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","grigina@yamal.biz","9295555710","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","мир дикого запада","1276","2022-07-28","2024-04-03","","[340777066]"
"220","ахмат","усубович","трощенков","трощенков ахмат усубович","1928-02-14","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","trohenkov@farts.com","9275317169","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","острые козырьки","937","2024-07-29","2024-07-29","","[822612971]"
"221","танер","шагванович","чамян","чамян танер шагванович","1945-07-04","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","hamyn@singapore.com","9999713319","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","большая маленькая ложь","607","2022-03-27","2023-10-26","","[75353364]"
"222","сайдет","шихичовна","лубенец","лубенец сайдет шихичовна","1937-03-21","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","lubenez@guinea.cc","9806554010","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","gone girl","238","2023-12-29","2023-12-29","","[529485043]"
"223","нияра","сладиславовна","ефстифеева","ефстифеева нияра сладиславовна","1974-08-04","""""","""""","","ж","","""""","1","","","","","""""","""""","""""","""""","efstifeeva@sanaa.cc","9671122342","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the grand budapest hotel","1042","2019-12-29","2023-11-13","","[501767200]"
"224","рафас","илларкадиевич","вельмин","вельмин рафас илларкадиевич","1927-07-13","""""","""""","","м","","""""","0","","","","","""""","""""","""""","""""","vel_min@bahraini.cc","9181771902","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","престиж","1238","2023-08-15","2023-08-15","","[605642821]"
"225","махи","нуховна","шишкевич","шишкевич махи нуховна","1970-07-18","""""","""""","","ж","","""""","2","","","","","""""","""""","""""","""""","hihkevih@fasthondas.com","9334436397","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","последний танец","145","2021-10-01","2021-10-01","","[75027216]"
"226","жыпар","гафиатуловна","сундетова","сундетова жыпар гафиатуловна","1960-06-25","""""","""""","","ж","","""""","0","","","","","""""","""""","""""","""""","sundetova@tver.tv","9126689739","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","succession","625","2022-06-14","2022-06-14","","[669872518]"
"227","невелина","уктамовна","келдыбекова","келдыбекова невелина уктамовна","1955-01-05","""""","""""","","ж","","""""","3","","","","","""""","""""","""""","""""","keldybekova@buildtraffic.com","9622156723","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the umbrella academy","521","2020-09-28","2020-09-28","","[689045731]"
"228","еужениу","богданович","вайвод","вайвод еужениу богданович","1946-02-21","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","vajvod@modernwife.com","9389361441","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","мандалорец","1445","2021-09-04","2021-09-04","","[894281358]"
"229","яныш","жамолидинович","разум","разум яныш жамолидинович","1955-11-10","""""","""""","","м","","""""","2","","","","","""""","""""","""""","""""","razum@ahsa.ws","9715239522","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","эйфория","1456","2019-12-22","2022-09-25","","[382288781]"
"230","жума","сайид александр махмудович","цыцонков","цыцонков жума сайид александр махмудович","1973-03-12","""""","""""","","м","","""""","0","","","","","""""","""""","""""","""""","zyzonkov@yunus.cc","9189449400","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","rick and morty","957","2021-05-11","2021-05-11","","[29408204]"
"231","равшаной","байрамали кызы","танякина","танякина равшаной байрамали кызы","1939-02-09","""""","""""","","ж","","""""","3","","","","","""""","""""","""""","""""","tanykina@columnist.com","9503491296","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","выживший","379","2023-08-23","2023-08-23","","[478701711]"
"232","пати","феофантевна","салаутина","салаутина пати феофантевна","1971-07-26","""""","""""","","ж","","""""","2","","","","","""""","""""","""""","""""","salautina@samara.biz","9888564806","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","бойцовский клуб","84","2024-09-02","2024-09-02","","[453314868]"
"233","мажи","ешманович","вилиткевич","вилиткевич мажи ешманович","2008-07-15","""""","""""","","м","","""""","1","","","","","""""","""""","""""","""""","vilitkevih@rockeros.com","9131739500","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","во все тяжкие: путь","1461","2021-11-24","2021-11-24","","[323718439]"
"234","хайбуш","гарибшоевич","клеандров","клеандров хайбуш гарибшоевич","1996-04-22","""""","""""","","м","","""""","0","","","","","""""","""""","""""","""""","kleandrov@barriolife.com","9201616209","","","","""""","""""","""""","""""","""""","""""","""""","","""""","","","","","","","","the boys","174","2020-03-11","2020-03-11","","[345971656]"
